processor,meanpower,benchmark,frequency,cpuid
p1,6.442886,leslie3d,2133000,1
p1,6.418644,leslie3d,2133000,1
p1,6.408870,leslie3d,2133000,1
p1,5.560286,leslie3d,1733000,1
p1,5.560509,leslie3d,1733000,1
p1,5.568989,leslie3d,1733000,1
p1,5.400930,cpuload_all_100_4096,1733000,0
p1,4.703883,leslie3d,1199000,1
p1,4.695555,leslie3d,1199000,1
p1,4.700049,leslie3d,1199000,1
p1,6.827102,mcf,2533000,0
p1,6.934707,mcf,2533000,0
p1,6.819120,mcf,2533000,0
p1,5.986872,mcf,2133000,0
p1,6.052062,mcf,2133000,0
p1,6.034620,mcf,2133000,0
p1,5.369547,mcf,1733000,0
p1,5.480531,cpuload_all_100_4096,1733000,0
p1,5.362848,mcf,1733000,0
p1,5.303617,mcf,1733000,0
p1,4.532132,mcf,1199000,0
p1,4.517051,mcf,1199000,0
p1,4.550448,mcf,1199000,0
p1,6.806147,mcf,2533000,1
p1,6.813672,mcf,2533000,1
p1,6.910395,mcf,2533000,1
p1,6.090883,mcf,2133000,1
p1,6.082206,mcf,2133000,1
p1,5.419674,cpuload_all_100_4096,1733000,0
p1,6.105825,mcf,2133000,1
p1,5.281371,mcf,1733000,1
p1,5.286519,mcf,1733000,1
p1,5.254626,mcf,1733000,1
p1,4.506822,mcf,1199000,1
p1,4.573684,mcf,1199000,1
p1,4.581482,mcf,1199000,1
p1,6.764531,milc,2533000,0
p1,6.704766,milc,2533000,0
p1,6.664954,milc,2533000,0
p1,4.554840,cpuload_all_100_4096,1199000,0
p1,5.915672,milc,2133000,0
p1,5.920122,milc,2133000,0
p1,5.952288,milc,2133000,0
p1,5.295641,milc,1733000,0
p1,5.303889,milc,1733000,0
p1,5.283955,milc,1733000,0
p1,4.491137,milc,1199000,0
p1,4.562380,milc,1199000,0
p1,4.449514,milc,1199000,0
p1,6.888090,milc,2533000,1
p1,4.539880,cpuload_all_100_4096,1199000,0
p1,6.897050,milc,2533000,1
p1,6.894057,milc,2533000,1
p1,5.987905,milc,2133000,1
p1,6.019819,milc,2133000,1
p1,5.990509,milc,2133000,1
p1,5.170337,milc,1733000,1
p1,5.278592,milc,1733000,1
p1,5.297249,milc,1733000,1
p1,4.474729,milc,1199000,1
p1,4.553986,milc,1199000,1
p1,4.613303,cpuload_all_100_4096,1199000,0
p1,4.445343,milc,1199000,1
p1,6.712315,namd,2533000,0
p1,6.856095,namd,2533000,0
p1,6.730185,namd,2533000,0
p1,5.938768,namd,2133000,0
p1,5.892265,namd,2133000,0
p1,5.905198,namd,2133000,0
p1,5.166398,namd,1733000,0
p1,5.146840,namd,1733000,0
p1,5.105446,namd,1733000,0
p1,7.135091,cpuload_all_100_4096,2533000,1
p1,4.478981,namd,1199000,0
p1,4.587023,namd,1199000,0
p1,4.503018,namd,1199000,0
p1,6.755839,namd,2533000,1
p1,6.744189,namd,2533000,1
p1,6.848786,namd,2533000,1
p1,5.988426,namd,2133000,1
p1,5.898955,namd,2133000,1
p1,5.973581,namd,2133000,1
p1,5.280409,namd,1733000,1
p1,7.039828,cpuload_all_100_4096,2533000,1
p1,5.223274,namd,1733000,1
p1,5.175529,namd,1733000,1
p1,4.510972,namd,1199000,1
p1,4.481555,namd,1199000,1
p1,4.549084,namd,1199000,1
p1,7.864908,omnetpp,2533000,0
p1,7.823435,omnetpp,2533000,0
p1,7.922773,omnetpp,2533000,0
p1,6.573642,omnetpp,2133000,0
p1,6.469634,omnetpp,2133000,0
p1,7.052935,cpuload_all_100_4096,2533000,1
p1,6.514158,omnetpp,2133000,0
p1,5.570808,omnetpp,1733000,0
p1,5.565535,omnetpp,1733000,0
p1,5.578639,omnetpp,1733000,0
p1,4.660541,omnetpp,1199000,0
p1,4.675657,omnetpp,1199000,0
p1,4.674411,omnetpp,1199000,0
p1,7.800399,omnetpp,2533000,1
p1,7.805857,omnetpp,2533000,1
p1,7.854756,omnetpp,2533000,1
p1,6.250407,cpuload_all_100_4096,2133000,1
p1,6.525089,omnetpp,2133000,1
p1,6.487123,omnetpp,2133000,1
p1,6.499683,omnetpp,2133000,1
p1,5.525935,omnetpp,1733000,1
p1,5.523530,omnetpp,1733000,1
p1,5.531818,omnetpp,1733000,1
p1,4.676205,omnetpp,1199000,1
p1,4.686991,omnetpp,1199000,1
p1,4.662868,omnetpp,1199000,1
p1,6.615869,povray,2533000,0
p1,6.169406,cpuload_all_100_4096,2133000,1
p1,6.900662,povray,2533000,0
p1,6.557395,povray,2533000,0
p1,5.450124,povray,2133000,0
p1,5.427708,povray,2133000,0
p1,5.446149,povray,2133000,0
p1,4.930432,povray,1733000,0
p1,5.195226,povray,1733000,0
p1,4.930222,povray,1733000,0
p1,4.454080,povray,1199000,0
p1,4.298672,povray,1199000,0
p1,6.168297,cpuload_all_100_4096,2133000,1
p1,4.374468,povray,1199000,0
p1,6.412226,povray,2533000,1
p1,6.428514,povray,2533000,1
p1,6.558154,povray,2533000,1
p1,5.753157,povray,2133000,1
p1,5.808292,povray,2133000,1
p1,5.819128,povray,2133000,1
p1,4.954219,povray,1733000,1
p1,4.909715,povray,1733000,1
p1,5.187356,povray,1733000,1
p1,5.580810,cpuload_all_100_4096,1733000,1
p1,4.251885,povray,1199000,1
p1,4.321718,povray,1199000,1
p1,4.441414,povray,1199000,1
p1,7.613283,sjeng,2533000,0
p1,7.561911,sjeng,2533000,0
p1,7.605416,sjeng,2533000,0
p1,6.479316,sjeng,2133000,0
p1,6.500065,sjeng,2133000,0
p1,6.509589,sjeng,2133000,0
p1,5.608853,sjeng,1733000,0
p1,5.501108,cpuload_all_100_4096,1733000,1
p1,5.590874,sjeng,1733000,0
p1,5.588608,sjeng,1733000,0
p1,4.693775,sjeng,1199000,0
p1,4.698040,sjeng,1199000,0
p1,4.695050,sjeng,1199000,0
p1,7.535381,sjeng,2533000,1
p1,7.543458,sjeng,2533000,1
p1,7.529869,sjeng,2533000,1
p1,6.492155,sjeng,2133000,1
p1,6.496299,sjeng,2133000,1
p1,5.508151,cpuload_all_100_4096,1733000,1
p1,6.503881,sjeng,2133000,1
p1,5.588109,sjeng,1733000,1
p1,5.583467,sjeng,1733000,1
p1,5.585895,sjeng,1733000,1
p1,4.709630,sjeng,1199000,1
p1,4.713754,sjeng,1199000,1
p1,4.721644,sjeng,1199000,1
p1,6.378498,soplex,2533000,0
p1,6.351865,soplex,2533000,0
p1,5.950439,soplex,2533000,0
p1,4.658399,cpuload_all_100_4096,1199000,1
p1,5.362884,soplex,2133000,0
p1,5.662363,soplex,2133000,0
p1,5.670488,soplex,2133000,0
p1,4.859540,soplex,1733000,0
p1,4.878554,soplex,1733000,0
p1,4.865558,soplex,1733000,0
p1,4.231186,soplex,1199000,0
p1,4.321156,soplex,1199000,0
p1,4.233179,soplex,1199000,0
p1,5.867889,soplex,2533000,1
p1,4.698302,cpuload_all_100_4096,1199000,1
p1,5.994055,soplex,2533000,1
p1,6.042013,soplex,2533000,1
p1,5.658842,soplex,2133000,1
p1,5.762084,soplex,2133000,1
p1,5.296520,soplex,2133000,1
p1,4.725245,soplex,1733000,1
p1,4.895597,soplex,1733000,1
p1,4.845594,soplex,1733000,1
p1,4.232763,soplex,1199000,1
p1,4.234447,soplex,1199000,1
p1,4.656544,cpuload_all_100_4096,1199000,1
p1,4.266230,soplex,1199000,1
p1,6.687491,sphinx3,2533000,0
p1,6.628709,sphinx3,2533000,0
p1,6.743814,sphinx3,2533000,0
p1,6.000692,sphinx3,2133000,0
p1,5.981955,sphinx3,2133000,0
p1,5.723673,sphinx3,2133000,0
p1,5.151377,sphinx3,1733000,0
p1,5.176628,sphinx3,1733000,0
p1,5.103001,sphinx3,1733000,0
p1,8.122498,gamess,2533000,0
p1,4.407137,sphinx3,1199000,0
p1,4.433843,sphinx3,1199000,0
p1,4.400740,sphinx3,1199000,0
p1,6.574955,sphinx3,2533000,1
p1,6.666487,sphinx3,2533000,1
p1,6.632906,sphinx3,2533000,1
p1,5.977275,sphinx3,2133000,1
p1,5.989348,sphinx3,2133000,1
p1,5.776171,sphinx3,2133000,1
p1,5.103527,sphinx3,1733000,1
p1,8.171060,gamess,2533000,0
p1,5.174030,sphinx3,1733000,1
p1,5.148496,sphinx3,1733000,1
p1,4.394685,sphinx3,1199000,1
p1,4.415764,sphinx3,1199000,1
p1,4.387746,sphinx3,1199000,1
p1,7.110555,zeusmp,2533000,0
p1,7.108726,zeusmp,2533000,0
p1,7.135861,zeusmp,2533000,0
p1,6.267369,zeusmp,2133000,0
p1,6.211096,zeusmp,2133000,0
p1,8.147651,gamess,2533000,0
p1,6.284173,zeusmp,2133000,0
p1,5.461732,zeusmp,1733000,0
p1,5.504670,zeusmp,1733000,0
p1,5.388581,zeusmp,1733000,0
p1,4.606091,zeusmp,1199000,0
p1,4.605613,zeusmp,1199000,0
p1,4.655022,zeusmp,1199000,0
p1,7.090725,zeusmp,2533000,1
p1,7.097323,zeusmp,2533000,1
p1,7.095378,zeusmp,2533000,1
p1,6.654341,gamess,2133000,0
p1,6.259628,zeusmp,2133000,1
p1,6.271157,zeusmp,2133000,1
p1,6.273350,zeusmp,2133000,1
p1,5.492717,zeusmp,1733000,1
p1,5.479648,zeusmp,1733000,1
p1,5.440629,zeusmp,1733000,1
p1,4.612406,zeusmp,1199000,1
p1,4.600932,zeusmp,1199000,1
p1,4.654585,zeusmp,1199000,1
p1,7.317748,bzip2,2533000,0
p1,6.692805,gamess,2133000,0
p1,7.357375,bzip2,2533000,0
p1,7.305158,bzip2,2533000,0
p1,6.337949,bzip2,2133000,0
p1,6.313949,bzip2,2133000,0
p1,6.337564,bzip2,2133000,0
p1,5.478140,bzip2,1733000,0
p1,5.415669,bzip2,1733000,0
p1,5.487623,bzip2,1733000,0
p1,4.625002,bzip2,1199000,0
p1,4.628526,bzip2,1199000,0
p1,6.680723,gamess,2133000,0
p1,4.632521,bzip2,1199000,0
p1,7.343127,bzip2,2533000,1
p1,7.325662,bzip2,2533000,1
p1,7.344201,bzip2,2533000,1
p1,6.334642,bzip2,2133000,1
p1,6.353173,bzip2,2133000,1
p1,6.243079,bzip2,2133000,1
p1,5.480481,bzip2,1733000,1
p1,5.479015,bzip2,1733000,1
p1,5.485842,bzip2,1733000,1
p1,5.633904,gamess,1733000,0
p1,4.622453,bzip2,1199000,1
p1,4.628674,bzip2,1199000,1
p1,4.625269,bzip2,1199000,1
p1,6.999528,cactusADM,2533000,0
p1,7.017907,cactusADM,2533000,0
p1,6.974230,cactusADM,2533000,0
p1,6.066185,cactusADM,2133000,0
p1,6.222805,cactusADM,2133000,0
p1,6.151170,cactusADM,2133000,0
p1,5.371750,cactusADM,1733000,0
p1,5.643825,gamess,1733000,0
p1,5.421321,cactusADM,1733000,0
p1,5.375146,cactusADM,1733000,0
p1,4.545712,cactusADM,1199000,0
p1,4.545355,cactusADM,1199000,0
p1,4.562064,cactusADM,1199000,0
p1,6.927227,cactusADM,2533000,1
p1,6.997798,cactusADM,2533000,1
p1,6.916112,cactusADM,2533000,1
p1,6.175251,cactusADM,2133000,1
p1,6.104968,cactusADM,2133000,1
p1,5.633502,gamess,1733000,0
p1,6.216790,cactusADM,2133000,1
p1,5.381126,cactusADM,1733000,1
p1,5.351813,cactusADM,1733000,1
p1,5.391396,cactusADM,1733000,1
p1,4.547174,cactusADM,1199000,1
p1,4.594331,cactusADM,1199000,1
p1,4.573058,cactusADM,1199000,1
p1,0.708621,cpuload_all_0_4096,2533000,0
p1,0.685896,cpuload_all_0_4096,2533000,0
p1,0.758312,cpuload_all_0_4096,2533000,0
p1,4.673766,gamess,1199000,0
p1,0.663900,cpuload_all_0_4096,2133000,0
p1,0.673140,cpuload_all_0_4096,2133000,0
p1,0.717095,cpuload_all_0_4096,2133000,0
p1,0.745450,cpuload_all_0_4096,1733000,0
p1,0.667275,cpuload_all_0_4096,1733000,0
p1,0.660539,cpuload_all_0_4096,1733000,0
p1,0.646697,cpuload_all_0_4096,1199000,0
p1,0.647531,cpuload_all_0_4096,1199000,0
p1,0.741264,cpuload_all_0_4096,1199000,0
p1,0.638057,cpuload_all_0_4096,2533000,1
p1,4.674024,gamess,1199000,0
p1,0.683027,cpuload_all_0_4096,2533000,1
p1,0.696002,cpuload_all_0_4096,2533000,1
p1,0.684276,cpuload_all_0_4096,2133000,1
p1,0.616663,cpuload_all_0_4096,2133000,1
p1,0.629783,cpuload_all_0_4096,2133000,1
p1,0.584777,cpuload_all_0_4096,1733000,1
p1,0.610829,cpuload_all_0_4096,1733000,1
p1,0.619494,cpuload_all_0_4096,1733000,1
p1,0.644549,cpuload_all_0_4096,1199000,1
p1,0.585345,cpuload_all_0_4096,1199000,1
p1,4.681026,gamess,1199000,0
p1,0.557637,cpuload_all_0_4096,1199000,1
p1,2.524636,cpuload_all_25_4096,2533000,0
p1,2.550947,cpuload_all_25_4096,2533000,0
p1,2.553142,cpuload_all_25_4096,2533000,0
p1,2.295575,cpuload_all_25_4096,2133000,0
p1,2.324522,cpuload_all_25_4096,2133000,0
p1,2.317162,cpuload_all_25_4096,2133000,0
p1,2.049599,cpuload_all_25_4096,1733000,0
p1,2.036680,cpuload_all_25_4096,1733000,0
p1,2.087688,cpuload_all_25_4096,1733000,0
p1,8.119296,gamess,2533000,1
p1,1.878058,cpuload_all_25_4096,1199000,0
p1,1.901557,cpuload_all_25_4096,1199000,0
p1,1.860273,cpuload_all_25_4096,1199000,0
p1,2.509180,cpuload_all_25_4096,2533000,1
p1,2.480566,cpuload_all_25_4096,2533000,1
p1,2.441330,cpuload_all_25_4096,2533000,1
p1,2.273023,cpuload_all_25_4096,2133000,1
p1,2.260842,cpuload_all_25_4096,2133000,1
p1,2.254558,cpuload_all_25_4096,2133000,1
p1,2.045159,cpuload_all_25_4096,1733000,1
p1,8.092899,gamess,2533000,1
p1,2.077904,cpuload_all_25_4096,1733000,1
p1,2.079217,cpuload_all_25_4096,1733000,1
p1,1.884210,cpuload_all_25_4096,1199000,1
p1,1.877622,cpuload_all_25_4096,1199000,1
p1,1.885504,cpuload_all_25_4096,1199000,1
p1,7.063353,cpuload_all_50_4096,2533000,0
p1,7.084280,cpuload_all_50_4096,2533000,0
p1,7.069367,cpuload_all_50_4096,2533000,0
p1,6.192365,cpuload_all_50_4096,2133000,0
p1,6.249635,cpuload_all_50_4096,2133000,0
p1,8.170779,gamess,2533000,1
p1,6.255597,cpuload_all_50_4096,2133000,0
p1,5.367234,cpuload_all_50_4096,1733000,0
p1,5.377595,cpuload_all_50_4096,1733000,0
p1,5.454217,cpuload_all_50_4096,1733000,0
p1,4.523450,cpuload_all_50_4096,1199000,0
p1,4.546450,cpuload_all_50_4096,1199000,0
p1,4.589407,cpuload_all_50_4096,1199000,0
p1,7.049496,cpuload_all_50_4096,2533000,1
p1,7.109095,cpuload_all_50_4096,2533000,1
p1,7.073836,cpuload_all_50_4096,2533000,1
p1,6.622984,gamess,2133000,1
p1,6.265219,cpuload_all_50_4096,2133000,1
p1,6.185685,cpuload_all_50_4096,2133000,1
p1,6.183063,cpuload_all_50_4096,2133000,1
p1,5.389149,cpuload_all_50_4096,1733000,1
p1,5.451892,cpuload_all_50_4096,1733000,1
p1,5.049642,cpuload_all_50_4096,1733000,1
p1,4.541249,cpuload_all_50_4096,1199000,1
p1,4.595923,cpuload_all_50_4096,1199000,1
p1,4.539701,cpuload_all_50_4096,1199000,1
p1,7.079805,cpuload_all_75_4096,2533000,0
p1,6.645181,gamess,2133000,1
p1,7.177394,cpuload_all_75_4096,2533000,0
p1,7.089532,cpuload_all_75_4096,2533000,0
p1,6.174109,cpuload_all_75_4096,2133000,0
p1,6.182443,cpuload_all_75_4096,2133000,0
p1,6.181207,cpuload_all_75_4096,2133000,0
p1,5.362829,cpuload_all_75_4096,1733000,0
p1,5.372885,cpuload_all_75_4096,1733000,0
p1,5.438516,cpuload_all_75_4096,1733000,0
p1,4.534511,cpuload_all_75_4096,1199000,0
p1,4.561629,cpuload_all_75_4096,1199000,0
p1,6.619355,gamess,2133000,1
p1,4.599798,cpuload_all_75_4096,1199000,0
p1,7.069370,cpuload_all_75_4096,2533000,1
p1,6.935301,cpuload_all_75_4096,2533000,1
p1,7.006164,cpuload_all_75_4096,2533000,1
p1,6.157208,cpuload_all_75_4096,2133000,1
p1,6.244552,cpuload_all_75_4096,2133000,1
p1,6.174857,cpuload_all_75_4096,2133000,1
p1,5.363650,cpuload_all_75_4096,1733000,1
p1,5.360356,cpuload_all_75_4096,1733000,1
p1,5.280544,cpuload_all_75_4096,1733000,1
p1,5.743861,gamess,1733000,1
p1,4.607615,cpuload_all_75_4096,1199000,1
p1,4.544880,cpuload_all_75_4096,1199000,1
p1,1.533704,cpuload_all_75_4096,1199000,1
p1,7.097292,cpuload_all_100_4096,2533000,0
p1,6.978437,cpuload_all_100_4096,2533000,0
p1,7.159011,cpuload_all_100_4096,2533000,0
p1,6.188853,cpuload_all_100_4096,2133000,0
p1,6.213142,cpuload_all_100_4096,2133000,0
p1,6.206415,cpuload_all_100_4096,2133000,0
p1,5.369659,cpuload_all_100_4096,1733000,0
p1,5.753084,gamess,1733000,1
p1,5.453383,cpuload_all_100_4096,1733000,0
p1,5.384608,cpuload_all_100_4096,1733000,0
p1,4.578382,cpuload_all_100_4096,1199000,0
p1,4.533682,cpuload_all_100_4096,1199000,0
p1,4.587163,cpuload_all_100_4096,1199000,0
p1,7.087315,cpuload_all_100_4096,2533000,1
p1,7.061236,cpuload_all_100_4096,2533000,1
p1,7.159853,cpuload_all_100_4096,2533000,1
p1,6.187304,cpuload_all_100_4096,2133000,1
p1,6.268457,cpuload_all_100_4096,2133000,1
p1,5.759302,gamess,1733000,1
p1,6.084581,cpuload_all_100_4096,2133000,1
p1,5.371621,cpuload_all_100_4096,1733000,1
p1,5.365592,cpuload_all_100_4096,1733000,1
p1,5.429151,cpuload_all_100_4096,1733000,1
p1,4.526440,cpuload_all_100_4096,1199000,1
p1,4.595600,cpuload_all_100_4096,1199000,1
p1,4.549674,cpuload_all_100_4096,1199000,1
p1,8.006161,gamess,2533000,0
p1,8.081431,gamess,2533000,0
p1,8.115882,gamess,2533000,0
p1,4.801209,gamess,1199000,1
p1,6.622693,gamess,2133000,0
p1,6.670415,gamess,2133000,0
p1,6.596661,gamess,2133000,0
p1,5.608018,gamess,1733000,0
p1,5.620440,gamess,1733000,0
p1,5.606762,gamess,1733000,0
p1,4.690482,gamess,1199000,0
p1,4.667803,gamess,1199000,0
p1,4.696159,gamess,1199000,0
p1,8.023554,gamess,2533000,1
p1,4.804529,gamess,1199000,1
p1,8.107332,gamess,2533000,1
p1,8.020061,gamess,2533000,1
p1,6.609896,gamess,2133000,1
p1,6.633036,gamess,2133000,1
p1,6.626856,gamess,2133000,1
p1,5.638363,gamess,1733000,1
p1,5.628377,gamess,1733000,1
p1,5.624916,gamess,1733000,1
p1,4.685452,gamess,1199000,1
p1,4.703097,gamess,1199000,1
p1,4.795816,gamess,1199000,1
p1,4.701554,gamess,1199000,1
p1,7.396257,gcc,2533000,0
p1,7.415336,gcc,2533000,0
p1,7.413622,gcc,2533000,0
p1,6.465171,gcc,2133000,0
p1,6.469086,gcc,2133000,0
p1,6.469150,gcc,2133000,0
p1,5.593833,gcc,1733000,0
p1,5.588618,gcc,1733000,0
p1,5.586163,gcc,1733000,0
p1,7.385315,gcc,2533000,0
p1,4.711472,gcc,1199000,0
p1,4.710417,gcc,1199000,0
p1,4.707981,gcc,1199000,0
p1,7.392002,gcc,2533000,1
p1,7.392990,gcc,2533000,1
p1,7.396556,gcc,2533000,1
p1,6.457552,gcc,2133000,1
p1,6.459168,gcc,2133000,1
p1,6.446078,gcc,2133000,1
p1,5.583786,gcc,1733000,1
p1,7.389044,gcc,2533000,0
p1,5.588122,gcc,1733000,1
p1,5.583892,gcc,1733000,1
p1,4.708402,gcc,1199000,1
p1,4.708369,gcc,1199000,1
p1,4.706305,gcc,1199000,1
p1,7.504289,gobmk,2533000,0
p1,7.518797,gobmk,2533000,0
p1,7.475594,gobmk,2533000,0
p1,6.474809,gobmk,2133000,0
p1,6.468665,gobmk,2133000,0
p1,7.385461,gcc,2533000,0
p1,6.442329,gobmk,2133000,0
p1,5.546280,gobmk,1733000,0
p1,5.548930,gobmk,1733000,0
p1,5.546798,gobmk,1733000,0
p1,4.661994,gobmk,1199000,0
p1,4.676379,gobmk,1199000,0
p1,4.676659,gobmk,1199000,0
p1,7.475655,gobmk,2533000,1
p1,7.455604,gobmk,2533000,1
p1,7.485458,gobmk,2533000,1
p1,6.437036,gcc,2133000,0
p1,6.446046,gobmk,2133000,1
p1,6.449122,gobmk,2133000,1
p1,6.410598,gobmk,2133000,1
p1,5.544454,gobmk,1733000,1
p1,5.558750,gobmk,1733000,1
p1,5.542925,gobmk,1733000,1
p1,4.679126,gobmk,1199000,1
p1,4.659939,gobmk,1199000,1
p1,4.664100,gobmk,1199000,1
p1,7.309635,gromacs,2533000,0
p1,6.426255,gcc,2133000,0
p1,7.316015,gromacs,2533000,0
p1,7.348898,gromacs,2533000,0
p1,6.411944,gromacs,2133000,0
p1,6.385395,gromacs,2133000,0
p1,6.405603,gromacs,2133000,0
p1,5.557547,gromacs,1733000,0
p1,5.557315,gromacs,1733000,0
p1,5.531421,gromacs,1733000,0
p1,4.682684,gromacs,1199000,0
p1,4.674792,gromacs,1199000,0
p1,6.436343,gcc,2133000,0
p1,4.681409,gromacs,1199000,0
p1,7.355980,gromacs,2533000,1
p1,7.330102,gromacs,2533000,1
p1,7.336534,gromacs,2533000,1
p1,6.420015,gromacs,2133000,1
p1,6.432328,gromacs,2133000,1
p1,6.383915,gromacs,2133000,1
p1,5.542928,gromacs,1733000,1
p1,5.547829,gromacs,1733000,1
p1,5.546399,gromacs,1733000,1
p1,5.571573,gcc,1733000,0
p1,4.679702,gromacs,1199000,1
p1,4.675488,gromacs,1199000,1
p1,4.692994,gromacs,1199000,1
p1,7.580638,h264ref,2533000,0
p1,7.646719,h264ref,2533000,0
p1,7.572186,h264ref,2533000,0
p1,6.479855,h264ref,2133000,0
p1,6.501906,h264ref,2133000,0
p1,6.437634,h264ref,2133000,0
p1,5.550851,h264ref,1733000,0
p1,5.571871,gcc,1733000,0
p1,5.563237,h264ref,1733000,0
p1,5.615136,h264ref,1733000,0
p1,4.665449,h264ref,1199000,0
p1,4.668676,h264ref,1199000,0
p1,4.687919,h264ref,1199000,0
p1,7.526171,h264ref,2533000,1
p1,7.538398,h264ref,2533000,1
p1,7.616365,h264ref,2533000,1
p1,6.442015,h264ref,2133000,1
p1,6.512760,h264ref,2133000,1
p1,5.576912,gcc,1733000,0
p1,6.438029,h264ref,2133000,1
p1,5.604892,h264ref,1733000,1
p1,5.569775,h264ref,1733000,1
p1,5.582781,h264ref,1733000,1
p1,4.665032,h264ref,1199000,1
p1,4.670023,h264ref,1199000,1
p1,4.673973,h264ref,1199000,1
p1,8.045739,hmmer,2533000,0
p1,7.892556,hmmer,2533000,0
p1,8.015449,hmmer,2533000,0
p1,4.688429,gcc,1199000,0
p1,6.488609,hmmer,2133000,0
p1,6.474431,hmmer,2133000,0
p1,6.468596,hmmer,2133000,0
p1,5.492987,hmmer,1733000,0
p1,5.609606,hmmer,1733000,0
p1,5.592188,hmmer,1733000,0
p1,4.658665,hmmer,1199000,0
p1,4.695843,hmmer,1199000,0
p1,4.660050,hmmer,1199000,0
p1,7.965375,hmmer,2533000,1
p1,4.690429,gcc,1199000,0
p1,7.920740,hmmer,2533000,1
p1,7.992031,hmmer,2533000,1
p1,6.504333,hmmer,2133000,1
p1,6.463298,hmmer,2133000,1
p1,6.469344,hmmer,2133000,1
p1,5.550758,hmmer,1733000,1
p1,5.497244,hmmer,1733000,1
p1,5.552932,hmmer,1733000,1
p1,4.651051,hmmer,1199000,1
p1,4.644749,hmmer,1199000,1
p1,4.693774,gcc,1199000,0
p1,4.648930,hmmer,1199000,1
p1,7.245504,lbm,2533000,0
p1,7.157887,lbm,2533000,0
p1,7.202447,lbm,2533000,0
p1,6.367352,lbm,2133000,0
p1,6.312207,lbm,2133000,0
p1,6.352326,lbm,2133000,0
p1,5.521424,lbm,1733000,0
p1,5.547407,lbm,1733000,0
p1,5.522241,lbm,1733000,0
p1,7.394992,gcc,2533000,1
p1,4.644355,lbm,1199000,0
p1,4.651664,lbm,1199000,0
p1,4.632042,lbm,1199000,0
p1,7.154515,lbm,2533000,1
p1,7.143480,lbm,2533000,1
p1,7.160304,lbm,2533000,1
p1,6.279877,lbm,2133000,1
p1,6.368747,lbm,2133000,1
p1,6.290233,lbm,2133000,1
p1,5.422099,lbm,1733000,1
p1,7.409252,gcc,2533000,1
p1,5.487602,lbm,1733000,1
p1,5.562670,lbm,1733000,1
p1,4.640833,lbm,1199000,1
p1,4.643601,lbm,1199000,1
p1,4.599959,lbm,1199000,1
p1,7.380995,leslie3d,2533000,0
p1,7.342509,leslie3d,2533000,0
p1,7.369402,leslie3d,2533000,0
p1,6.442817,leslie3d,2133000,0
p1,6.435683,leslie3d,2133000,0
p1,7.411074,gcc,2533000,1
p1,6.428373,leslie3d,2133000,0
p1,5.514990,leslie3d,1733000,0
p1,5.541925,leslie3d,1733000,0
p1,5.538447,leslie3d,1733000,0
p1,4.687124,leslie3d,1199000,0
p1,4.675701,leslie3d,1199000,0
p1,4.688017,leslie3d,1199000,0
p1,7.339382,leslie3d,2533000,1
p1,7.370216,leslie3d,2533000,1
p1,7.383608,leslie3d,2533000,1
p1,6.450737,gcc,2133000,1
p1,6.411649,leslie3d,2133000,1
p1,6.416394,leslie3d,2133000,1
p1,6.372517,leslie3d,2133000,1
p1,5.535637,leslie3d,1733000,1
p1,5.558814,leslie3d,1733000,1
p1,5.549190,leslie3d,1733000,1
p1,4.694957,leslie3d,1199000,1
p1,4.706113,leslie3d,1199000,1
p1,4.687444,leslie3d,1199000,1
p1,7.055037,mcf,2533000,0
p1,6.453034,gcc,2133000,1
p1,6.851061,mcf,2533000,0
p1,6.944222,mcf,2533000,0
p1,6.146618,mcf,2133000,0
p1,6.170092,mcf,2133000,0
p1,6.091334,mcf,2133000,0
p1,5.364534,mcf,1733000,0
p1,5.344392,mcf,1733000,0
p1,5.351025,mcf,1733000,0
p1,4.616069,mcf,1199000,0
p1,4.636687,mcf,1199000,0
p1,6.446154,gcc,2133000,1
p1,4.541673,mcf,1199000,0
p1,6.796715,mcf,2533000,1
p1,6.968338,mcf,2533000,1
p1,7.170599,mcf,2533000,1
p1,6.153099,mcf,2133000,1
p1,6.167998,mcf,2133000,1
p1,6.170352,mcf,2133000,1
p1,5.393605,mcf,1733000,1
p1,5.398057,mcf,1733000,1
p1,5.373096,mcf,1733000,1
p1,5.599063,gcc,1733000,1
p1,4.603046,mcf,1199000,1
p1,4.650359,mcf,1199000,1
p1,4.605447,mcf,1199000,1
p1,6.974468,milc,2533000,0
p1,6.750068,milc,2533000,0
p1,7.048887,milc,2533000,0
p1,6.030443,milc,2133000,0
p1,6.100170,milc,2133000,0
p1,6.134509,milc,2133000,0
p1,5.375433,milc,1733000,0
p1,5.609841,gcc,1733000,1
p1,5.406149,milc,1733000,0
p1,5.381073,milc,1733000,0
p1,4.523182,milc,1199000,0
p1,4.465988,milc,1199000,0
p1,4.572155,milc,1199000,0
p1,6.967621,milc,2533000,1
p1,6.760777,milc,2533000,1
p1,6.820954,milc,2533000,1
p1,6.085603,milc,2133000,1
p1,6.087726,milc,2133000,1
p1,5.615522,gcc,1733000,1
p1,6.121352,milc,2133000,1
p1,5.370485,milc,1733000,1
p1,5.359246,milc,1733000,1
p1,5.378291,milc,1733000,1
p1,4.519337,milc,1199000,1
p1,4.612999,milc,1199000,1
p1,4.526001,milc,1199000,1
p1,6.728922,namd,2533000,0
p1,7.065589,namd,2533000,0
