uri,primary_name_display,replaced
http://dx.doi.org/10.13039/501100008024,"AgroSup Dijon",
http://dx.doi.org/10.13039/100007599,"Agropolis Fondation",
http://dx.doi.org/10.13039/100007609,"Agrotain",
http://dx.doi.org/10.13039/501100007582,"Agrupación Española de Entidades Aseguradoras de los Seguros Agrarios Combinados",
http://dx.doi.org/10.13039/501100007264,"Agrupación Española de Entidades Aseguradoras de los Seguros Agrarios Combinados S.A.",
http://dx.doi.org/10.13039/501100003030,"Agència de Gestió d’Ajuts Universitaris i de Recerca",
http://dx.doi.org/10.13039/501100008023,"Agència de Residus de Catalunya",
http://dx.doi.org/10.13039/501100006253,"Agència per a la Competitivitat de l’Empresa",
http://dx.doi.org/10.13039/501100008138,"Agência Espacial Brasileira",
http://dx.doi.org/10.13039/501100007133,"Agência Nacional de Energia Elétrica",
http://dx.doi.org/10.13039/501100007434,"Agência Nacional de Inovação",
http://dx.doi.org/10.13039/100009095,"Agência Nacional de Águas",
http://dx.doi.org/10.13039/501100006487,"Agência Nacional do Petróleo, Gás Natural e Biocombustíveis",
http://dx.doi.org/10.13039/100007551,"Ahar Branch, Islamic Azad University",
http://dx.doi.org/10.13039/501100002711,"Ahi Evran Üniversitesi",
http://dx.doi.org/10.13039/501100005001,"Ahvaz Jundishapur University of Medical Sciences",
http://dx.doi.org/10.13039/100002552,"Aicardi Syndrome Foundation",
http://dx.doi.org/10.13039/501100007655,"Aichi Cancer Research Foundation",
http://dx.doi.org/10.13039/501100007331,"Aichi Kidney Foundation",
http://dx.doi.org/10.13039/501100007816,"Aichi Science and Technology Foundation",
http://dx.doi.org/10.13039/100002553,"Aid for Cancer Research",
http://dx.doi.org/10.13039/100007553,"Aids Fonds",
http://dx.doi.org/10.13039/100002554,"Aids Healthcare Foundation",
http://dx.doi.org/10.13039/100010255,"Aims2Cure",
http://dx.doi.org/10.13039/501100002352,"Ain Shams University",
http://dx.doi.org/10.13039/100010458,"Air Education and Training Command",
http://dx.doi.org/10.13039/100006393,"Air Force Civil Engineer Center",
http://dx.doi.org/10.13039/100009924,"Air Force Institute of Technology",
http://dx.doi.org/10.13039/100006394,"Air Force Materiel Command",
http://dx.doi.org/10.13039/100000181,"Air Force Office of Scientific Research",
http://dx.doi.org/10.13039/100006602,"Air Force Research Laboratory",
http://dx.doi.org/10.13039/100007542,"Air Liquide",
http://dx.doi.org/10.13039/501100003203,"Air Navigation and Weather Services",
http://dx.doi.org/10.13039/100009926,"Air University",
http://dx.doi.org/10.13039/100009927,"Air War College",
http://dx.doi.org/10.13039/501100003204,"Airbus",
http://dx.doi.org/10.13039/501100003205,"Airbus UK",
http://dx.doi.org/10.13039/100002555,"Aircast Foundation",
http://dx.doi.org/10.13039/501100000358,"Airey Neave Trust",
http://dx.doi.org/10.13039/100007586,"Aix-Marseille Université",
http://dx.doi.org/10.13039/501100007418,"Ajinomoto Pharmaceuticals",
http://dx.doi.org/10.13039/501100002619,"Ajou University",
http://dx.doi.org/10.13039/501100007110,"Akademi Sains Malaysia",
http://dx.doi.org/10.13039/501100007751,"Akademia Górniczo-Hutnicza im. Stanislawa Staszica",
http://dx.doi.org/10.13039/501100004902,"Akademie der Naturwissenschaften",
http://dx.doi.org/10.13039/501100007429,"Akademie der Wissenschaften in Hamburg",
http://dx.doi.org/10.13039/501100007771,"Akademie der Wissenschaften und der Literatur, Mainz",
http://dx.doi.org/10.13039/501100007410,"Akademie der Wissenschaften zu Göttingen",
http://dx.doi.org/10.13039/501100005707,"Akademie für Tiergesundheit",
http://dx.doi.org/10.13039/501100004240,"Akademie věd České Republiky",
http://dx.doi.org/10.13039/100008365,"Akademiet for de Tekniske Videnskaber",
http://dx.doi.org/10.13039/501100005423,"Akademiska Sjukhuset",
http://dx.doi.org/10.13039/100007572,"Akaeda Medical Research Foundation",
http://dx.doi.org/10.13039/100010060,"Akal College of Agriculture, Eternal University",
http://dx.doi.org/10.13039/501100005702,"Akasaki Institute, Nagoya University",
http://dx.doi.org/10.13039/501100005703,"Akdeniz Üniversitesi",
http://dx.doi.org/10.13039/100007573,"Aker Solutions ASA",
http://dx.doi.org/10.13039/501100004056,"Akershus University College of Applied Science",
http://dx.doi.org/10.13039/100007574,"Akita Prefectural University",
http://dx.doi.org/10.13039/100007591,"Akiyama Life Science Foundation",
http://dx.doi.org/10.13039/100000948,"Akron Community Foundation",
http://dx.doi.org/10.13039/100000949,"Akron General Development Foundation",
http://dx.doi.org/10.13039/501100007066,"Akwa Ibom State University",
http://dx.doi.org/10.13039/501100003177,"AkzoNobel",
http://dx.doi.org/10.13039/100007575,"Al Ghurair University",
http://dx.doi.org/10.13039/501100007614,"Al Jouf University",
http://dx.doi.org/10.13039/501100007536,"Al Zahra University",
http://dx.doi.org/10.13039/501100004831,"Al-Amodi Autism Research Chair, King Saud University",
http://dx.doi.org/10.13039/100007592,"Al-Balqa' Applied University",
http://dx.doi.org/10.13039/501100008840,"Al-Imam Muhammad Ibn Saud Islamic University",
http://dx.doi.org/10.13039/501100007359,"Al-Saeed Foundation for Science and Culture",
http://dx.doi.org/10.13039/100008745,"Alabama Agricultural Experiment Station",
http://dx.doi.org/10.13039/100006395,"Alabama Commission on Higher Education",
http://dx.doi.org/10.13039/100007576,"Alabama Farmers Federation",
http://dx.doi.org/10.13039/100004384,"Alabama Power",
http://dx.doi.org/10.13039/100007577,"Alabama Soybean Producers, Alabama Farmers Federation",
http://dx.doi.org/10.13039/100005729,"Alabama Space Grant Consortium",
http://dx.doi.org/10.13039/100010708,"Alabama State University",
http://dx.doi.org/10.13039/100007580,"Alabama Water Resources Research Institute",
http://dx.doi.org/10.13039/100007578,"Alabama Wheat and Feed Grain Producers, Alabama Farmers Federation",
http://dx.doi.org/10.13039/100005297,"Alaska Conservation Foundation",
http://dx.doi.org/10.13039/100008144,"Alaska Department of Fish and Game",
http://dx.doi.org/10.13039/100002557,"Alaska Humanities Forum",
http://dx.doi.org/10.13039/100005795,"Alaska Sea Grant, University of Alaska Fairbanks",
http://dx.doi.org/10.13039/100005730,"Alaska Space Grant Program",
http://dx.doi.org/10.13039/501100008201,"Albani Fonden",
http://dx.doi.org/10.13039/100007320,"Albert Einstein Cancer Center",
http://dx.doi.org/10.13039/100007319,"Albert Einstein College of Medicine, Yeshiva University",
http://dx.doi.org/10.13039/100005910,"Albert Ellis Institute",
http://dx.doi.org/10.13039/100010709,"Albert G. and Olive H. Schlink Foundation",
http://dx.doi.org/10.13039/100003334,"Albert J. Ryan Foundation",
http://dx.doi.org/10.13039/100000943,"Albert and Margaret Alkek Foundation",
http://dx.doi.org/10.13039/501100002714,"Albert-Ludwigs-Universität Freiburg",
http://dx.doi.org/10.13039/100009016,"Alberta Agricultural Research Institute",
http://dx.doi.org/10.13039/100007581,"Alberta Cancer Board",
http://dx.doi.org/10.13039/501100000001,"Alberta Cancer Foundation",
http://dx.doi.org/10.13039/501100000002,"Alberta Centre for Child, Family and Community Research",
http://dx.doi.org/10.13039/501100003206,"Alberta Children's Hospital Foundation",
http://dx.doi.org/10.13039/100007583,"Alberta Conservation Association",
http://dx.doi.org/10.13039/100008084,"Alberta Crop Industry Development Fund",
http://dx.doi.org/10.13039/100009453,"Alberta Emerald Foundation",
http://dx.doi.org/10.13039/501100000141,"Alberta Foundation for the Arts",
http://dx.doi.org/10.13039/501100000144,"Alberta Gambling Research Institute, University of Alberta",
http://dx.doi.org/10.13039/501100003178,"Alberta Glycomics Centre",
http://dx.doi.org/10.13039/501100003053,"Alberta Health",
http://dx.doi.org/10.13039/100007582,"Alberta Health Services",
http://dx.doi.org/10.13039/501100003179,"Alberta Heritage Foundation for Medical Research",
http://dx.doi.org/10.13039/501100002328,"Alberta Ingenuity",
http://dx.doi.org/10.13039/100007584,"Alberta Ingenuity Centre for Water Research",
http://dx.doi.org/10.13039/501100000145,"Alberta Innovates - Health Solutions",
http://dx.doi.org/10.13039/501100000146,"Alberta Innovates - Technology Futures",
http://dx.doi.org/10.13039/501100006677,"Alberta Innovates Bio Solutions",
http://dx.doi.org/10.13039/501100002715,"Alberta Livestock and Meat Agency",
http://dx.doi.org/10.13039/501100004925,"Alberta Medical Association",
http://dx.doi.org/10.13039/100009446,"Alberta Science and Technology Leadership Foundation",
http://dx.doi.org/10.13039/100011214,"Alberta Society of Professional Biologists",
http://dx.doi.org/10.13039/100007585,"Alberta Water Research Institute",
http://dx.doi.org/10.13039/100008288,"Alborada Trust",
http://dx.doi.org/10.13039/100006933,"Albright College",
http://dx.doi.org/10.13039/100004345,"Alcatel-Lucent",
http://dx.doi.org/10.13039/100004346,"Alcoa",
http://dx.doi.org/10.13039/100000942,"Alcoa Foundation",
http://dx.doi.org/10.13039/501100001510,"Alcohol Advisory Council of New Zealand",
http://dx.doi.org/10.13039/501100000280,"Alcohol Research UK",
http://dx.doi.org/10.13039/100007816,"Alcon",
http://dx.doi.org/10.13039/100000950,"Alcon Foundation",
http://dx.doi.org/10.13039/100007817,"Alcon Research Institute",
http://dx.doi.org/10.13039/501100001245,"Alcorso Foundation",
http://dx.doi.org/10.13039/100008241,"Alder Hey Children's NHS Foundation Trust",
http://dx.doi.org/10.13039/100007818,"Alere",
http://dx.doi.org/10.13039/100003478,"Alex C. Walker Educational and Charitable Foundation",
http://dx.doi.org/10.13039/100001445,"Alex's Lemonade Stand Foundation for Childhood Cancer",
http://dx.doi.org/10.13039/100003562,"Alexander Foundation for Orthodontic Research and Education",
http://dx.doi.org/10.13039/100005474,"Alexander Graham Bell Association for the Deaf and Hard of Hearing",
http://dx.doi.org/10.13039/100004160,"Alexander H. Steinkoler Foundation for Pancreatic Cancer",
http://dx.doi.org/10.13039/501100005302,"Alexander S. Onassis Public Benefit Foundation",
http://dx.doi.org/10.13039/100001353,"Alexander and Margaret Stewart Trust",
http://dx.doi.org/10.13039/100005156,"Alexander von Humboldt-Stiftung",
http://dx.doi.org/10.13039/501100002353,"Alexandria Faculty of Medicine, Alexandria University",
http://dx.doi.org/10.13039/100005307,"Alexia Foundation for World Peace",
http://dx.doi.org/10.13039/100006396,"Alexion Pharmaceuticals",
http://dx.doi.org/10.13039/501100005110,"Alfons und Gertrud Kassel-Stiftung",
http://dx.doi.org/10.13039/501100007469,"Alfred Benzon Foundation",
http://dx.doi.org/10.13039/100005330,"Alfred Friendly Press Fellowships",
http://dx.doi.org/10.13039/100010266,"Alfred Friendly Press Partners",
http://dx.doi.org/10.13039/100008969,"Alfred Kordelinin Säätiö",
http://dx.doi.org/10.13039/100000879,"Alfred P. Sloan Foundation",
http://dx.doi.org/10.13039/501100002716,"Alfred Research Trusts, Alfred Health",
http://dx.doi.org/10.13039/501100003207,"Alfred Wegener Institute Helmholtz Centre for Polar and Marine Research",
http://dx.doi.org/10.13039/501100005390,"Alfred Österlunds Stiftelse",
http://dx.doi.org/10.13039/100006605,"Alfreda J. Schueler Trust",
http://dx.doi.org/10.13039/501100005306,"Alfried Krupp von Bohlen und Halbach-Stiftung",
http://dx.doi.org/10.13039/501100002718,"Algeta",
http://dx.doi.org/10.13039/100001820,"Alice Kleberg Reynolds Foundation",
http://dx.doi.org/10.13039/501100002719,"Aligarh Muslim University",
http://dx.doi.org/10.13039/501100001427,"All India Council for Technical Education",
http://dx.doi.org/10.13039/501100000318,"All Saints Educational Trust",
http://dx.doi.org/10.13039/501100000524,"All Souls College, University of Oxford",
http://dx.doi.org/10.13039/501100007338,"All-India Institute of Medical Sciences",
http://dx.doi.org/10.13039/100007610,"Allan Wilson Centre",
http://dx.doi.org/10.13039/501100005303,"Allard Foundation",
http://dx.doi.org/10.13039/100006397,"Allegheny Technologies Incorporated",
http://dx.doi.org/10.13039/100008796,"Allen Foundation",
http://dx.doi.org/10.13039/100008915,"Allen and Lenabelle Davis Foundation",
http://dx.doi.org/10.13039/501100002722,"AllerGen",
http://dx.doi.org/10.13039/100007819,"Allergan",
http://dx.doi.org/10.13039/100005616,"Allergan Foundation",
http://dx.doi.org/10.13039/501100008575,"Allergia- ja Astmaliitto",
http://dx.doi.org/10.13039/100009946,"Allergopharma",
http://dx.doi.org/10.13039/501100007146,"Allgemeine Unfallversicherungsanstalt",
http://dx.doi.org/10.13039/100000953,"Alliance for Cancer Gene Therapy",
http://dx.doi.org/10.13039/100006316,"Alliance for Clinical Trials in Oncology Foundation",
http://dx.doi.org/10.13039/100003565,"Alliance for Epilepsy Research",
http://dx.doi.org/10.13039/100007855,"Alliance for Health Policy and Systems Research",
http://dx.doi.org/10.13039/100007820,"Alliance for Lupus Research",
http://dx.doi.org/10.13039/100007279,"Alliance for Vision Research",
http://dx.doi.org/10.13039/100000954,"Alliant Energy Foundation",
http://dx.doi.org/10.13039/501100002723,"Allianz Industrie Forschung",
http://dx.doi.org/10.13039/100004745,"Allied Insurance",
http://dx.doi.org/10.13039/100007821,"AlloSource",
http://dx.doi.org/10.13039/100010299,"Allos Therapeutics",
http://dx.doi.org/10.13039/100007823,"Alltech",
http://dx.doi.org/10.13039/100006606,"Alma B. Stevenson Endowment Fund for Medical Research",
http://dx.doi.org/10.13039/501100003209,"Almac Discovery",
http://dx.doi.org/10.13039/501100003208,"Almac Group",
http://dx.doi.org/10.13039/100007822,"Almond Board of California",
http://dx.doi.org/10.13039/100006400,"Alnylam Pharmaceuticals",
http://dx.doi.org/10.13039/501100008905,"Alpen-Adria-Universität Klagenfurt",
http://dx.doi.org/10.13039/100005332,"Alpha Omega Alpha Honor Medical Society",
http://dx.doi.org/10.13039/100002559,"Alpha Omega Foundation",
http://dx.doi.org/10.13039/100002560,"Alpha Omicron Pi Foundation",
http://dx.doi.org/10.13039/100005644,"Alpha Phi Foundation",
http://dx.doi.org/10.13039/100001448,"Alpha-1 Foundation",
http://dx.doi.org/10.13039/100010697,"Alphawood Foundation",
http://dx.doi.org/10.13039/100009268,"Alport Syndrome Foundation",
http://dx.doi.org/10.13039/501100003210,"Alstom Group",
http://dx.doi.org/10.13039/501100003211,"Alstom Power",
http://dx.doi.org/10.13039/100002564,"Alternatives Research and Development Foundation",
http://dx.doi.org/10.13039/100005105,"Altria Group",
http://dx.doi.org/10.13039/100010146,"Alzheimer Forschung Initiative",
http://dx.doi.org/10.13039/501100000143,"Alzheimer Society",
http://dx.doi.org/10.13039/501100005309,"Alzheimer Society of B.C.",
http://dx.doi.org/10.13039/501100007662,"Alzheimer Society of Manitoba",
http://dx.doi.org/10.13039/100000957,"Alzheimer's Association",
http://dx.doi.org/10.13039/501100001001,"Alzheimer's Australia",
http://dx.doi.org/10.13039/100008710,"Alzheimer's Australia Dementia Research Foundation",
http://dx.doi.org/10.13039/100006528,"Alzheimer's Disease Research Center, Emory University",
http://dx.doi.org/10.13039/100001449,"Alzheimer's Disease Research Foundation",
http://dx.doi.org/10.13039/100002565,"Alzheimer's Drug Discovery Foundation",
http://dx.doi.org/10.13039/100010473,"Alzheimer's Foundation of America",
http://dx.doi.org/10.13039/501100000319,"Alzheimer's Research Trust",
http://dx.doi.org/10.13039/501100000320,"Alzheimer's Society",
http://dx.doi.org/10.13039/501100008599,"Alzheimerfonden",
http://dx.doi.org/10.13039/100007333,"Alzheimer’s Disease Neuroimaging Initiative",
http://dx.doi.org/10.13039/100011276,"Alzheimer’s Disease Research Center, University of Washington",
http://dx.doi.org/10.13039/501100002283,"Alzheimer’s Research UK",
http://dx.doi.org/10.13039/100006403,"Am-Arcs of Nevada",
http://dx.doi.org/10.13039/501100005308,"Amada Foundation",
http://dx.doi.org/10.13039/100005334,"Amarillo Area Foundation",
http://dx.doi.org/10.13039/501100008876,"Amarula Trust",
http://dx.doi.org/10.13039/100010724,"Amasya Üniversitesi",
http://dx.doi.org/10.13039/100005335,"Amateur Chamber Music Players Foundation",
http://dx.doi.org/10.13039/100001451,"Amazon Conservation Association",
http://dx.doi.org/10.13039/100008536,"Amazon Web Services",
http://dx.doi.org/10.13039/100001246,"Ambrose Monell Foundation",
